Id,SalePrice
1820,56830.675350129604
1821,113741.21143486246
1822,161962.20141570282
1823,30486.8582676535
1824,133199.36261642806
1825,132763.3508756525
1826,91109.3188337246
1827,95917.37479672953
1828,132211.7195982627
1829,168699.18534213805
1830,162342.0360985942
1831,180733.10405470233
1832,116153.55476889701
1833,153603.86568925448
1834,126210.32958128897
1835,132836.50698880048
1836,122330.6624227952
1837,103779.36029448325
1838,115599.90806434595
1839,78156.69697833131
1840,165746.75083081552
1841,127919.72474157216
1842,79840.06725141394
1843,120391.16869510931
1844,127570.86448154121
1845,135553.8423406867
1846,149529.43156698032
1847,152225.0804395749
1848,17567.277676491416
1849,120750.89246977388
1850,115062.8184039275
1851,142134.42655773892
1852,122610.8328584464
1853,115375.08383544243
1854,182557.42416646786
1855,155429.44008740725
1856,239701.59423705295
1857,138419.50750469777
1858,128661.08447399049
1859,112218.42767205404
1860,152211.17971074826
1861,111297.17092604714
1862,288988.1324884455
1863,287421.7498893378
1864,287435.5925902574
1865,320596.49935610255
1866,311478.1541028508
1867,243371.22001915902
1868,279929.9338389981
1869,225193.80894163426
1870,249890.04574112676
1871,250023.66282555962
1872,175544.40266506362
1873,228429.36004933377
1874,141434.83050370973
1875,208218.6798557368
1876,207365.96643024648
1877,220252.76145186962
1878,217124.7437455653
1879,106849.70917402382
1880,146132.29803612025
1881,251410.81975436897
1882,249569.58704979823
1883,194268.98891210847
1884,208795.47872458666
1885,253345.85133130883
1886,271337.4144591115
1887,233745.17610028328
1888,287452.7729584606
1889,170355.0739876848
1890,111419.007378796
1891,141373.20343038545
1892,68721.73325476865
1893,128226.70565500192
1894,114775.52674435859
1895,149957.75133349712
1896,116532.45279496175
1897,110513.41375635506
1898,117904.8232097741
1899,148798.65250040346
1900,150287.7662030462
1901,163395.480197596
1902,139591.46705248172
1903,213887.49031771056
1904,130509.41631086392
1905,193487.1335892292
1906,157200.76102884056
1907,202446.79963604023
1908,132207.15441907628
1909,152333.98479294626
1910,136283.74853231444
1911,212460.9987347963
1912,284659.5085335643
1913,164204.22182201652
1914,46752.7789881638
1915,246211.1540996522
1916,18750.645345852827
1917,261486.84402158984
1918,146147.83986492676
1919,194223.0365144856
1920,178386.29164009274
1921,333466.7078351261
1922,293106.2473723622
1923,224120.31965953566
1924,229380.69853131555
1925,225418.7640916115
1926,334450.1459521939
1927,123939.73497218953
1928,164587.7253808909
1929,101661.81892348139
1930,130105.14178247133
1931,143359.46723967546
1932,136036.8640539915
1933,157517.47633122688
1934,185463.31040027214
1935,182460.03646966268
1936,184850.40196940966
1937,188384.01344990416
1938,174806.57698405243
1939,237620.2060673131
1940,195006.25604144705
1941,182405.70292343537
1942,195691.9629450735
1943,205029.14628626255
1944,282502.34515483316
1945,323356.7848848511
1946,164810.7105434289
1947,269191.8781268849
1948,180065.8466578772
1949,250187.26466342004
1950,211792.70134073368
1951,267294.69030109874
1952,231191.08463759965
1953,194342.62489897187
1954,218522.67331230885
1955,133987.94465788116
1956,319271.98409309646
1957,176917.39259598253
1958,301180.2543108816
1959,128184.35678761231
1960,88561.00454937271
1961,117228.72803086939
1962,103256.32779019757
1963,120492.33647036401
1964,100303.83837342204
1965,136923.41398416727
1966,150746.86855741346
1967,275390.7784395056
1968,337392.4856936935
1969,328462.138041834
1970,345433.17725467903
1971,393539.3572127946
1972,334757.1416472796
1973,269352.7156633049
1974,295071.41746768623
1975,411436.0194291022
1976,291513.52391776594
1977,332018.4430548913
1978,304498.6592549583
1979,298147.02612222324
1980,194183.71916647034
1981,305299.42154884513
1982,226173.06778466573
1983,209762.43246179202
1984,182416.122126629
1985,242555.17411671008
1986,241212.9445551416
1987,195202.61765183893
1988,182906.98432635947
1989,206984.7894216663
1990,223968.3691020409
1991,220332.13780851
1992,236380.18563347973
1993,185926.96388740477
1994,237711.836240013
1995,198572.61292635358
1996,275259.659686844
1997,285527.81094018475
1998,303461.50297754176
1999,267123.3694205986
2000,297912.18525307474
2001,268990.120834028
2002,252548.99952346913
2003,265144.75739975215
2004,280584.50044970715
2005,225896.92644116085
2006,216710.9204229341
2007,261211.3759371445
2008,218349.3502593462
2009,195868.1909917593
2010,210674.82829253457
2011,169601.56640888785
2012,182722.54958995583
2013,170983.12685539213
2014,186275.19499093236
2015,200008.10943598545
2016,194210.01855470252
2017,202514.8016983486
2018,111563.58778582246
2019,131052.98828126339
2020,79126.30659602082
2021,88718.53180285904
2022,190079.48179255018
2023,134363.79482297378
2024,268101.5001908775
2025,330826.2574400051
2026,179698.92292897578
2027,150212.42323091475
2028,166914.00514218828
2029,165531.7434846001
2030,258040.42450600432
2031,245453.1213875484
2032,235156.1871347503
2033,250955.09629262344
2034,172520.54591535928
2035,233242.70642595657
2036,220828.00441675296
2037,223221.44947325566
2038,293656.5820567693
2039,207835.46322858392
2040,332140.049017792
2041,270145.08595257543
2042,211266.82980383502
2043,174210.4398098566
2044,195315.9990122664
2045,213013.71946229239
2046,131309.60241497413
2047,133656.1836866337
2048,139829.04498796363
2049,125929.39670897566
2050,180387.47978681244
2051,109729.24327351537
2052,135873.95884847094
2053,141162.4331386293
2054,66317.21439953067
2055,155084.2161481526
2056,143486.78357769537
2057,99570.64619967132
2058,212217.04861408204
2059,133287.97070407693
2060,192929.60739048326
2061,197657.41723210842
2062,113298.79906277254
2063,102223.62351529195
2064,128462.4959621107
2065,117995.09249422897
2066,186304.39392607345
2067,117676.66247679282
2068,129811.87723690376
2069,69517.42683539924
2070,95870.93056855456
2071,68482.75901176292
2072,162529.36995120824
2073,130390.68506437435
2074,185907.37542669743
2075,146229.08184848877
2076,124590.72059066023
2077,124001.04232525697
2078,103208.3909574229
2079,142860.17097063723
2080,123532.6878645859
2081,113178.5270151851
2082,120446.43427649664
2083,136676.724808704
2084,92827.69335337286
2085,104204.59069108323
2086,150976.0139561108
2087,131963.49139109498
2088,104446.0820689447
2089,63708.633696851204
2090,120208.8135378951
2091,82794.54138275259
2092,148188.22160411312
2093,127388.32376823609
2094,145471.22388162173
2095,136398.60870999855
2096,77671.43913469173
2097,96798.79642867506
2098,149448.04625238746
2099,13533.184241015348
2100,63407.393094775616
2101,103230.4945840569
2102,144449.89863971446
2103,87999.79983393615
2104,133873.27988866728
2105,134069.785340557
2106,27989.606737410184
2107,209004.46660791396
2108,119904.4872543026
2109,96507.64461408276
2110,121325.95252041041
2111,171052.22169196082
2112,124375.80422480626
2113,110838.3831149299
2114,116147.61662490421
2115,151284.8673324216
2116,120270.90467691922
2117,146501.43674377643
2118,122377.71558873577
2119,106665.92643199174
2120,115766.08914540207
2121,58135.38955849409
2122,81943.95769621641
2123,99763.55318157049
2124,184394.76497509854
2125,133427.32523991715
2126,147827.8799722552
2127,183017.60878023866
2128,132839.70273749216
2129,118952.16961220547
2130,126132.72370060754
2131,172796.69516716234
2132,128046.80238636688
2133,133878.9414447107
2134,130613.02447036991
2135,114797.48686358996
2136,32918.06585199339
2137,105699.74965671788
2138,134528.81514112896
2139,160559.07969058643
2140,136505.34115576267
2141,155931.1437861711
2142,111785.38529387407
2143,137527.6442528473
2144,98173.76066917507
2145,135709.6284203186
2146,186827.1882798836
2147,152841.38500292005
2148,161160.5312608605
2149,140391.91360633273
2150,231345.27568146924
2151,132598.2227331103
2152,176950.37147815328
2153,191146.801968685
2154,111875.04560045328
2155,146026.09329431003
2156,260666.95260906953
2157,245802.96398129629
2158,231205.32440530614
2159,218071.12992935383
2160,186815.576948278
2161,259291.35408202477
2162,367753.2990412534
2163,320237.55412668677
2164,250974.67994106014
2165,206760.50140900782
2166,153674.56883506116
2167,219078.25047352363
2168,196283.36126165243
2169,195961.36197518453
2170,218823.68151304882
2171,156398.6161681394
2172,133917.0076551052
2173,191899.68049003405
2174,236302.7186225626
2175,294849.27903982054
2176,285015.815730692
2177,236266.1566787156
2178,231020.543975992
2179,149136.30079623603
2180,240487.7326663934
2181,196968.39798536606
2182,230251.3772792645
2183,194142.27761762252
2184,127560.92255983234
2185,121589.52953273396
2186,161836.11268005625
2187,166069.89763842116
2188,163346.24127133924
2189,266981.3362528224
2190,70434.91756621934
2191,71957.19019206834
2192,66229.53435915534
2193,114714.31570536143
2194,114249.78147866193
2195,87621.43279211188
2196,75852.81579979439
2197,93734.31448508392
2198,178411.56978930754
2199,193477.74149213883
2200,149733.72315833287
2201,141806.95530775876
2202,203503.06671560288
2203,125003.93742161884
2204,144737.96398147882
2205,102565.56446243043
2206,144573.38639956515
2207,210358.64591510443
2208,249552.868953928
2209,192646.67723046255
2210,134672.23801796453
2211,132556.0830750662
2212,118322.80061580183
2213,105171.97565302474
2214,130327.52118882455
2215,95164.79252267256
2216,140396.78703489888
2217,20643.40746573219
2218,73339.32660254126
2219,71781.72261965403
2220,47113.50782808615
2221,247566.49687837006
2222,233097.66577818373
2223,283207.7355548885
2224,239449.63018656464
2225,121309.47423726192
2226,186019.16494927474
2227,219241.54308206297
2228,270962.78579208103
2229,238138.4438201791
2230,143622.5952312305
2231,210258.14865634765
2232,202171.39093360712
2233,189072.69150676497
2234,249834.34044494817
2235,211113.894415839
2236,256894.31852742552
2237,300910.1720422505
2238,246273.78406218404
2239,137758.59169942082
2240,160519.40465060726
2241,147054.3814623583
2242,114421.20838136517
2243,110189.1608629654
2244,86125.62956692255
2245,84587.82764154417
2246,134474.90443705337
2247,138880.8837984678
2248,116585.38224759384
2249,111207.86554543825
2250,129910.72881589399
2251,102975.3782758835
2252,199136.25652293803
2253,162644.04486850894
2254,183470.48021823063
2255,209428.34632399946
2256,185831.49761952914
2257,202858.07399710978
2258,178976.94132214913
2259,186788.1671574678
2260,172796.81846552773
2261,199411.07205604634
2262,209179.821258742
2263,315114.3891414454
2264,380361.0477775062
2265,169902.07388101018
2266,256422.28304756095
2267,330936.8998550152
2268,354254.7952988717
2269,170607.97549098672
2270,204195.21778704308
2271,235690.8646520659
2272,236233.5961497781
2273,175188.4590100177
2274,201419.5248910716
2275,184968.65812902304
2276,188442.81997309055
2277,200919.92548268207
2278,171435.6061265549
2279,101756.77175084513
2280,93914.66886629083
2281,165992.99029815185
2282,181562.39356059243
2283,115792.96545615012
2284,102724.27196000924
2285,144912.77616974514
2286,116531.26006274938
2287,310959.0928303591
2288,262048.41273152886
2289,313238.4854264384
2290,354086.7001812636
2291,299223.4129025623
2292,368533.07073363836
2293,366751.4512452971
2294,327963.45293025917
2295,392254.79640319024
2296,251084.24629751116
2297,292076.29560719396
2298,292284.1378275078
2299,321370.76361741533
2300,300250.5981574148
2301,278186.7711402428
2302,255383.8877684063
2303,253488.04658737255
2304,246093.4135051485
2305,189922.17439124256
2306,190891.7967656172
2307,197564.92808905814
2308,223475.69504394138
2309,265780.04933152616
2310,209576.3339136782
2311,214728.2866243812
2312,187088.83658859495
2313,177217.08768424403
2314,189702.17451784003
2315,180655.39290138346
2316,207330.1059316584
2317,193296.56053316535
2318,172308.97590854496
2319,192003.6162428615
2320,192572.39850837796
2321,260478.6774486854
2322,203143.5801083626
2323,192503.43038704654
2324,203812.7186476473
2325,208418.18885054917
2326,187982.18160025205
2327,210661.4376497009
2328,224042.51161218167
2329,199287.17492871277
2330,196025.6802119267
2331,314728.2214456027
2332,345836.0783410446
2333,306690.20835385646
2334,254123.01265590254
2335,271760.1235485299
2336,297727.52470086946
2337,193152.76736997685
2338,270720.17011686007
2339,239013.52783576946
2340,360045.3025830217
2341,207197.0073994348
2342,247774.3528808063
2343,235421.9890471293
2344,236035.8637244195
2345,245208.4594523447
2346,210444.2456465565
2347,191020.30090711883
2348,237254.2307653377
2349,173859.1382969051
2350,277485.329405917
2351,235590.07004147198
2352,260973.12062612048
2353,252007.21296274115
2354,149718.70941047452
2355,164919.03136491368
2356,159083.96018949046
2357,207929.2275002665
2358,191504.91115409194
2359,131152.83013844967
2360,118950.35259143414
2361,145038.48809580447
2362,272404.43690112827
2363,147343.88974545442
2364,194389.65165588039
2365,227640.36293647008
2366,195349.5664708038
2367,215411.03471142997
2368,197990.56167886674
2369,204310.95685356332
2370,172111.10343757493
2371,146008.1276696996
2372,188920.2244808472
2373,278568.51962933136
2374,297763.84242217604
2375,233964.5550568906
2376,288917.9002906707
2377,314939.66571868246
2378,160475.14460148255
2379,230021.09446793923
2380,154812.87369825167
2381,182913.8080128833
2382,239824.03230586543
2383,224631.3442985838
2384,255044.49885472667
2385,181730.1168910336
2386,137417.58457185386
2387,122875.098449065
2388,111848.99762408936
2389,129723.56643407827
2390,153590.52107837575
2391,134888.74405190966
2392,96201.13877180405
2393,184528.24941980478
2394,136532.31208994414
2395,209858.04092414572
2396,149220.50659545057
2397,223244.4524567927
2398,133580.16111734358
2399,39509.461980070686
2400,49854.022153936676
2401,114022.04938638245
2402,145282.25168431725
2403,142052.73423651827
2404,139679.3621945508
2405,172099.6239040509
2406,147279.13619268604
2407,119472.74037534778
2408,155368.68079013436
2409,112231.28816444997
2410,196858.12429855077
2411,110682.96846701286
2412,147027.63543196872
2413,114748.53216903761
2414,130586.58795635297
2415,125404.88319237472
2416,137381.56646406546
2417,122300.0677138
2418,120820.32836715633
2419,100520.96249586053
2420,115215.13540152705
2421,126169.53581009374
2422,103195.02070656384
2423,119525.12128453434
2424,155973.58002792613
2425,237337.3506115022
2426,150026.7607514729
2427,121824.92308958352
2428,191142.47114431357
2429,97792.34405955952
2430,135017.84872683918
2431,98992.45644996327
2432,128740.12314333848
2433,133968.0052899971
2434,124560.46895575535
2435,145977.50834608462
2436,96413.45416106738
2437,97698.99009970063
2438,106091.24595643266
2439,114879.25163096876
2440,134192.35430625628
2441,99382.37691724545
2442,96373.17124114174
2443,137449.65149544307
2444,133337.92158067285
2445,61734.88212969317
2446,116139.69990907668
2447,208342.3724991259
2448,137555.84140783094
2449,113741.4034991205
2450,164687.94918688422
2451,111321.13528345467
2452,214060.2516497349
2453,77311.21280369302
2454,118458.03817253385
2455,141749.49591548846
2456,127835.34151800338
2457,116868.42431748996
2458,119117.38324287126
2459,92861.66139313404
2460,154581.83477454341
2461,115986.39198444306
2462,123901.73191154853
2463,133027.00617668557
2464,170896.41641130147
2465,142581.0724095496
2466,105996.88018417254
2467,166935.66617052897
2468,82285.59687676746
2469,80973.49708386906
2470,202345.25204321032
2471,222937.2430473758
2472,177623.58150302002
2473,96419.8007942636
2474,66670.80166780087
2475,246163.42756521946
2476,90024.4479255717
2477,88437.26754714223
2478,166600.40933182917
2479,100207.56400940288
2480,131962.6410814476
2481,117258.80723781057
2482,120359.14138175442
2483,92728.0018171597
2484,138689.30524361215
2485,122447.18082046823
2486,139865.74479181564
2487,205959.57026667066
2488,177561.92008172104
2489,163582.6432164308
2490,144784.31285195623
2491,86676.04633389588
2492,196720.24898421334
2493,149439.14589148632
2494,158633.37377615378
2495,82767.13075819577
2496,234742.3075176737
2497,152653.76201161335
2498,92738.85399876058
2499,68072.85453664453
2500,108319.92373695562
2501,126325.89912418777
2502,141284.03793313832
2503,76842.17456226086
2504,181101.93071536825
2505,230529.2590390375
2506,265413.9377348955
2507,282144.11885216355
2508,265505.5768813082
2509,233906.9587372382
2510,235969.91461964545
2511,196342.98934560816
2512,209905.02403639478
2513,240081.86910915643
2514,276982.16652884905
2515,139228.92313817737
2516,179353.46033053997
2517,137570.6508863062
2518,143058.66900496383
2519,219749.37459191645
2520,225901.4283320558
2521,197522.24695783702
2522,233993.01843432954
2523,115997.86156764871
2524,131075.486753411
2525,139447.86767185794
2526,123461.76228444662
2527,103252.86448173865
2528,115805.63223947061
2529,131183.1454609848
2530,119205.24744763353
2531,253926.13292960252
2532,230421.7812776853
2533,214993.429700225
2534,243621.90921743552
2535,278460.72670913197
2536,249380.81243753585
2537,246890.96481048188
2538,191042.1682410055
2539,206591.53365978168
2540,178202.39520255837
2541,198202.61615327664
2542,151268.67762552167
2543,123051.67679828883
2544,105628.52265898685
2545,147551.80333393754
2546,154231.57016081957
2547,165240.82660891174
2548,156070.91713852237
2549,159881.7929631631
2550,601542.775445446
2551,141511.19137325056
2552,122740.37230999197
2553,64781.51728297176
2554,98793.06487219513
2555,124012.05799055763
2556,75864.29229651846
2557,103148.08670571342
2558,169276.67048051918
2559,106625.51227374806
2560,159053.971771903
2561,152105.45510162727
2562,130879.91412685357
2563,136303.26186629746
2564,200026.24802463118
2565,150938.06556688843
2566,114168.92690078204
2567,104646.24733002076
2568,191038.9671455616
2569,197993.98812512506
2570,134465.2496181304
2571,157155.03360679478
2572,187629.55978892243
2573,229368.1454760126
2574,268390.2305670773
2575,139919.40126704134
2576,141325.57480653666
2577,132547.96550456423
2578,84051.3106494298
2579,18812.767432708177
2580,107755.42278725782
2581,121517.11757273262
2582,125169.25253466831
2583,258663.19549022673
2584,182746.5881641138
2585,192174.83972625912
2586,231454.37003619934
2587,220064.79776212515
2588,141783.49519816425
2589,164143.97362037946
2590,222401.47427099023
2591,247657.33752309822
2592,216709.05611954688
2593,240323.11133981158
2594,195190.26577027387
2595,217961.13378884585
2596,310302.77013748826
2597,192308.27920436685
2598,265215.42734021985
2599,321377.0159078551
2600,182131.35403209052
2601,153487.27525831538
2602,50333.06856344931
2603,66222.07981209445
2604,73818.3223855393
2605,51431.96074876515
2606,150125.07348927937
2607,232332.96726532246
2608,215115.5872164237
2609,173374.950893483
2610,114248.29964231572
2611,123968.67400847666
2612,161524.08699690446
2613,130867.60222659109
2614,110311.46672236815
2615,173955.69734799943
2616,173982.86815556732
2617,196294.05535516178
2618,221168.53155290603
2619,230302.51353055646
2620,197056.3529825058
2621,182278.1326544945
2622,194245.4067570878
2623,236220.97487642092
2624,293798.4157028707
2625,258856.97444403672
2626,185469.9904880965
2627,182673.22555191105
2628,373349.25672930025
2629,378071.83477358765
2630,318714.31945251266
2631,382332.6686645724
2632,339570.5323322684
2633,276903.719675386
2634,345783.82264998497
2635,172638.23063385498
2636,209842.14685782453
2637,195880.31962630025
2638,253547.04897373274
2639,207688.0255141802
2640,170357.71483700618
2641,86092.57613298588
2642,182667.06499512598
2643,121891.44364434609
2644,128880.51287783857
2645,110230.67918337707
2646,103344.21269558615
2647,116922.8371913851
2648,151207.15038741042
2649,147057.6959305756
2650,146851.46523475472
2651,140830.31578067446
2652,345078.08855139336
2653,263120.03793950716
2654,237981.9764035953
2655,348012.3933865096
2656,303739.3768918604
2657,301787.20728893636
2658,263494.6142736074
2659,284291.7927151496
2660,305629.5897240065
2661,317441.0463322791
2662,325799.03661234945
2663,289466.39340042893
2664,259099.32827657822
2665,320524.6140497505
2666,271108.77137541014
2667,181918.14226063818
2668,197653.16656181624
2669,177924.44620941684
2670,279838.9827815547
2671,200030.98317927087
2672,204389.6237912156
2673,209204.0291600955
2674,223245.08432810905
2675,175309.94454865123
2676,203456.69229806878
2677,211366.58816280786
2678,258482.88479094778
2679,278122.6251543978
2680,283522.2529111864
2681,354386.86953682045
2682,305600.8945186372
2683,420475.77876437025
2684,302780.9732301164
2685,321405.014901576
2686,254295.80566269706
2687,282520.4040855827
2688,230471.84539979778
2689,211653.65744994802
2690,359198.2711809032
2691,184433.2343925481
2692,146875.45760213316
2693,203504.4645503614
2694,154124.88375370658
2695,211873.81042450515
2696,198464.03331546753
2697,191129.53141502605
2698,216680.7473524589
2699,174867.07467214076
2700,150427.72937039554
2701,157228.69177132694
2702,123504.17081358202
2703,153614.3904061726
2704,157405.33331718587
2705,99565.82075902261
2706,98276.21886373684
2707,137365.6158065492
2708,106775.67180108197
2709,116094.5761672171
2710,115050.34833533003
2711,276361.90859618725
2712,345871.64276569115
2713,174047.74343085394
2714,150040.52088999667
2715,158715.22921150655
2716,145592.39381761278
2717,183262.07232536084
2718,222343.55154516746
2719,145102.86921942641
2720,222115.14689264365
2721,137938.11387219268
2722,174555.52998394927
2723,174934.24483025412
2724,110661.3027191303
2725,124273.14321574604
2726,127423.1004089209
2727,172800.68092031253
2728,185241.19363250106
2729,136020.3439448193
2730,137690.89185957948
2731,132997.30775804014
2732,115440.14131397975
2733,177265.1161434754
2734,159410.8341057737
